hCONDEL_ID	panTro4_mpra_chr	panTro4_mpra_start_pos	panTro4_mpra_end_pos	hg38_mpra_chr	hg38_mpra_start_pos	hg38_mpra_end_pos
hCONDEL_419	chr1	97591782	97591982	chr1	96797430	96797625
hCONDEL_420	chr1	97625068	97625268	chr1	96830999	96831198
hCONDEL_421	chr1	97743457	97743657	chr1	96948203	96948402
hCONDEL_422	chr1	97747803	97748003	chr1	96952555	96952754
hCONDEL_423	chr1	97811980	97812180	chr1	97015456	97015652
hCONDEL_424	chr1	97892971	97893171	chr1	97096083	97096279
hCONDEL_425	chr1	98313477	98313677	chr1	97514752	97514948
hCONDEL_426	chr1	98866706	98866906	chr1	98059517	98059715
hCONDEL_427	chr1	99198198	99198398	chr1	98388855	98389054
hCONDEL_428	chr1	99206077	99206277	chr1	98396726	98396914
hCONDEL_429	chr1	99625676	99625876	chr1	98817774	98817970
hCONDEL_430	chr1	100285692	100285892	chr1	99469689	99469887
hCONDEL_431	chr1	100702322	100702522	chr1	99873744	99873943
hCONDEL_432	chr1	100743858	100744058	chr1	99915417	99915614
hCONDEL_433	chr1	100815269	100815469	chr1	99986867	99987065
hCONDEL_434	chr1	100846689	100846889	chr1	100017580	100017777
hCONDEL_435	chr1	100863395	100863595	chr1	100034329	100034525
hCONDEL_436	chr1	100979130	100979330	chr1	100150137	100150335
hCONDEL_437	chr1	101023868	101024068	chr1	100195486	100195684
hCONDEL_438	chr1	101830518	101830718	chr1	100997051	100997249
hCONDEL_439	chr1	102193427	102193627	chr1	101354873	101355071
hCONDEL_440	chr1	102634995	102635195	chr1	101789299	101789498
hCONDEL_441	chr1	102687057	102687257	chr1	101841973	101842171
hCONDEL_442	chr1	102771156	102771356	chr1	101927097	101927294
hCONDEL_443	chr1	103449337	103449537	chr1	102586560	102586759
hCONDEL_444	chr1	103519025	103519225	chr1	102656421	102656616
hCONDEL_445	chr1	103756627	103756827	chr1	102876585	102876782
hCONDEL_446	chr1	103872948	103873148	chr1	102991868	102992067
hCONDEL_447	chr1	103934516	103934716	chr1	103053685	103053872
hCONDEL_448	chr1	104512371	104512571	chr1	103499366	103499565
hCONDEL_449	chr1	104959540	104959740	chr1	104039816	104040015
hCONDEL_450	chr1	105199947	105200147	chr1	104294635	104294834
hCONDEL_451	chr1	105426289	105426489	chr1	104526568	104526764
hCONDEL_452	chr1	106201005	106201205	chr1	105364384	105364580
hCONDEL_453	chr1	106753360	106753560	chr1	105896756	105896944
hCONDEL_454	chr1	106824578	106824778	chr1	105967620	105967819
hCONDEL_455	chr1	107082712	107082912	chr1	106219298	106219495
hCONDEL_456	chr1	107089867	107090067	chr1	106226396	106226595
hCONDEL_457	chr1	107185050	107185250	chr1	106321262	106321458
hCONDEL_458	chr1	107922781	107922981	chr1	107052152	107052350
hCONDEL_459	chr1	107936403	107936603	chr1	107066269	107066468
hCONDEL_460	chr1	107975147	107975347	chr1	107104027	107104225
hCONDEL_461	chr1	107986161	107986361	chr1	107115074	107115266
hCONDEL_462	chr1	108568973	108569173	chr1	107691858	107692054
hCONDEL_463	chr1	108860184	108860384	chr1	107975121	107975317
hCONDEL_464	chr1	108918635	108918835	chr1	108033744	108033943
hCONDEL_465	chr1	109292326	109292526	chr1	108565645	108565843
hCONDEL_466	chr1	109479262	109479462	chr1	108752712	108752910
hCONDEL_467	chr1	109627818	109628018	chr1	108896685	108896874
hCONDEL_468	chr1	109682531	109682731	chr1	108949707	108949906
hCONDEL_469	chr1	109704801	109705001	chr1	108971968	108972164
hCONDEL_470	chr1	109764332	109764532	chr1	109031263	109031458
hCONDEL_471	chr1	110064524	110064724	chr1	109332125	109332321
hCONDEL_472	chr1	110267364	110267564	chr1	109510769	109510965
hCONDEL_473	chr1	112795140	112795340	chr1	145738750	145738945
hCONDEL_474	chr1	117239362	117239562	chr1	119473072	119473271
hCONDEL_475	chr1	117980670	117980870	chr1	118740003	118740202
hCONDEL_476	chr1	118115938	118116138	chr1	118597268	118597464
hCONDEL_477	chr1	118332363	118332563	chr1	118381742	118381934
hCONDEL_478	chr1	118444688	118444888	chr1	118262870	118263068
hCONDEL_479	chr1	118485212	118485412	chr1	118222407	118222603
hCONDEL_480	chr1	118548982	118549182	chr1	118159204	118159401
hCONDEL_481	chr1	118559089	118559289	chr1	118149094	118149292
hCONDEL_482	chr1	118633050	118633250	chr1	118076851	118077044
hCONDEL_483	chr1	118833419	118833619	chr1	117876785	117876984
hCONDEL_484	chr1	118995395	118995595	chr1	117712780	117712979
hCONDEL_485	chr1	119528225	119528425	chr1	117188642	117188841
hCONDEL_486	chr1	119694387	119694587	chr1	117030921	117031120
hCONDEL_487	chr1	119771594	119771794	chr1	116952975	116953173
hCONDEL_488	chr1	119772146	119772346	chr1	116952431	116952625
hCONDEL_489	chr1	120160359	120160559	chr1	116576746	116576944
hCONDEL_490	chr1	120317102	120317302	chr1	116423871	116424070
hCONDEL_491	chr1	120684210	120684410	chr1	116060855	116061052
hCONDEL_492	chr1	120884464	120884664	chr1	115860498	115860696
hCONDEL_493	chr1	121028202	121028402	chr1	115719366	115719565
hCONDEL_494	chr1	121542272	121542472	chr1	115211234	115211432
hCONDEL_495	chr1	121597424	121597624	chr1	115155799	115155997
hCONDEL_496	chr1	121704557	121704757	chr1	115050468	115050667
hCONDEL_497	chr1	121769469	121769669	chr1	114986370	114986569
hCONDEL_498	chr1	122722694	122722894	chr1	114043355	114043554
hCONDEL_499	chr1	122789527	122789727	chr1	113975168	113975367
hCONDEL_500	chr1	122823388	122823588	chr1	113941615	113941810
hCONDEL_501	chr1	122827752	122827952	chr1	113937267	113937463
hCONDEL_502	chr1	123003605	123003805	chr1	113762389	113762584
hCONDEL_503	chr1	123448707	123448907	chr1	113338579	113338777
hCONDEL_504	chr1	124252058	124252258	chr1	112563160	112563359
hCONDEL_505	chr1	124521921	124522121	chr1	112299717	112299916
hCONDEL_506	chr1	124624265	124624465	chr1	112189705	112189902
hCONDEL_507	chr1	124751285	124751485	chr1	112064118	112064317
hCONDEL_508	chr1	125106446	125106646	chr1	111713048	111713247
hCONDEL_509	chr1	125657813	125658013	chr1	111184260	111184459
hCONDEL_510	chr1	126154072	126154272	chr1	110688302	110688500
hCONDEL_511	chr1	126438980	126439180	chr1	110401493	110401692
hCONDEL_512	chr1	126495570	126495770	chr1	110345939	110346138
hCONDEL_513	chr1	126502500	126502700	chr1	110339021	110339220
hCONDEL_514	chr1	126843901	126844101	chr1	110004899	110005098
hCONDEL_515	chr1	128490530	128490730	chr1	150327863	150328062
hCONDEL_516	chr1	128490733	128490933	chr1	150328065	150328253
hCONDEL_517	chr1	128579483	128579683	chr1	150414698	150414891
hCONDEL_518	chr1	128743716	128743916	chr1	150576363	150576558
hCONDEL_519	chr1	128917713	128917913	chr1	150736111	150736309
hCONDEL_520	chr1	129001049	129001249	chr1	150821396	150821593
hCONDEL_521	chr1	129359778	129359978	chr1	151175464	151175654
hCONDEL_522	chr1	129619294	129619494	chr1	151425098	151425297
hCONDEL_523	chr1	129672563	129672763	chr1	151478564	151478761
hCONDEL_524	chr1	129696965	129697165	chr1	151503594	151503793
hCONDEL_525	chr1	129893333	129893533	chr1	151697579	151697775
hCONDEL_526	chr1	129899618	129899818	chr1	151703865	151704063
hCONDEL_527	chr1	130003870	130004070	chr1	151804424	151804623
hCONDEL_528	chr1	131488497	131488697	chr1	153259641	153259840
hCONDEL_529	chr1	132409353	132409553	chr1	154156556	154156753
hCONDEL_530	chr1	132724427	132724627	chr1	154469293	154469489
hCONDEL_531	chr1	132736301	132736501	chr1	154481183	154481380
hCONDEL_532	chr1	133126106	133126306	chr1	154869986	154870184
hCONDEL_533	chr1	133344274	133344474	chr1	155087978	155088176
hCONDEL_534	chr1	133386418	133386618	chr1	155129958	155130154
hCONDEL_535	chr1	133721079	133721279	chr1	155466403	155466600
hCONDEL_536	chr1	133811317	133811517	chr1	155555462	155555659
hCONDEL_537	chr1	134138450	134138650	chr1	155884956	155885155
hCONDEL_538	chr1	134168340	134168540	chr1	155913921	155914120
hCONDEL_539	chr1	134189023	134189223	chr1	155934319	155934518
hCONDEL_540	chr1	134335835	134336035	chr1	156074530	156074729
hCONDEL_541	chr1	134709757	134709957	chr1	156413635	156413834
hCONDEL_542	chr1	135437751	135437951	chr1	157131131	157131330
hCONDEL_543	chr1	137532635	137532835	chr1	159201014	159201213
hCONDEL_544	chr1	137534510	137534710	chr1	159202649	159202848
hCONDEL_545	chr1	138023374	138023574	chr1	159690571	159690768
hCONDEL_546	chr1	138266370	138266570	chr1	159927936	159928135
hCONDEL_547	chr1	138557275	138557475	chr1	160216588	160216786
hCONDEL_548	chr1	139329743	139329943	chr1	160996105	160996304
hCONDEL_549	chr1	140054542	140054742	chr1	161802384	161802582
hCONDEL_550	chr1	140279435	140279635	chr1	162021477	162021676
hCONDEL_551	chr1	140413830	140414030	chr1	162157335	162157533
hCONDEL_552	chr1	141790692	141790892	chr1	163504750	163504949
hCONDEL_553	chr1	141965279	141965479	chr1	163678616	163678812
hCONDEL_554	chr1	142011428	142011628	chr1	163725446	163725644
hCONDEL_555	chr1	142168116	142168316	chr1	163875938	163876137
hCONDEL_556	chr1	142264461	142264661	chr1	163971173	163971372
hCONDEL_557	chr1	142334473	142334673	chr1	164042249	164042445
hCONDEL_558	chr1	142343566	142343766	chr1	164051660	164051858
hCONDEL_559	chr1	142572103	142572303	chr1	164265442	164265640
hCONDEL_560	chr1	142641907	142642107	chr1	164334116	164334315
hCONDEL_561	chr1	142718009	142718209	chr1	164409564	164409763
hCONDEL_562	chr1	142910221	142910421	chr1	164591569	164591768
hCONDEL_563	chr1	142946347	142946547	chr1	164627204	164627403
hCONDEL_564	chr1	143024039	143024239	chr1	164704030	164704229
hCONDEL_565	chr1	143084517	143084717	chr1	164764447	164764646
hCONDEL_566	chr1	143134057	143134257	chr1	164813571	164813770
hCONDEL_567	chr1	143170967	143171167	chr1	164850412	164850611
hCONDEL_568	chr1	143172273	143172473	chr1	164851722	164851920
hCONDEL_569	chr1	143397090	143397290	chr1	165068500	165068695
hCONDEL_570	chr1	143554007	143554207	chr1	165218983	165219181
hCONDEL_571	chr1	143782778	143782978	chr1	165444178	165444377
hCONDEL_572	chr1	143882838	143883038	chr1	165544147	165544346
hCONDEL_573	chr1	144520308	144520508	chr1	166164402	166164599
hCONDEL_574	chr1	144540139	144540339	chr1	166183585	166183782
hCONDEL_575	chr1	144975003	144975203	chr1	166622344	166622540
hCONDEL_576	chr1	145227143	145227343	chr1	166871032	166871226
hCONDEL_577	chr1	145227149	145227349	chr1	166871032	166871230
hCONDEL_578	chr1	145269646	145269846	chr1	166913226	166913422
hCONDEL_579	chr1	145273161	145273361	chr1	166916740	166916936
hCONDEL_580	chr1	145559332	145559532	chr1	167196079	167196278
hCONDEL_581	chr1	145659732	145659932	chr1	167291186	167291384
hCONDEL_582	chr1	145764098	145764298	chr1	167395335	167395534
hCONDEL_583	chr1	146089469	146089669	chr1	167718236	167718435
hCONDEL_584	chr1	148383967	148384167	chr1	169982401	169982600
hCONDEL_585	chr1	148400780	148400980	chr1	169999477	169999676
hCONDEL_586	chr1	148755390	148755590	chr1	170342733	170342931
hCONDEL_587	chr1	148929990	148930190	chr1	170516296	170516495
hCONDEL_588	chr1	149146684	149146884	chr1	170729266	170729465
hCONDEL_589	chr1	150555193	150555393	chr1	172092893	172093092
hCONDEL_590	chr1	150597001	150597201	chr1	172134849	172135041
hCONDEL_591	chr1	150840324	150840524	chr1	172377904	172378095
hCONDEL_592	chr1	151227389	151227589	chr1	172763234	172763433
hCONDEL_593	chr1	151358387	151358587	chr1	172894437	172894636
hCONDEL_594	chr1	151761766	151761966	chr1	173292260	173292459
hCONDEL_595	chr1	152228300	152228500	chr1	173747727	173747923
hCONDEL_596	chr1	152301168	152301368	chr1	173820589	173820788
hCONDEL_597	chr1	152628072	152628272	chr1	174139075	174139274
hCONDEL_598	chr1	152735711	152735911	chr1	174252662	174252860
hCONDEL_599	chr1	152904502	152904702	chr1	174423707	174423904
hCONDEL_600	chr1	152906976	152907176	chr1	174426181	174426380
hCONDEL_601	chr1	152976561	152976761	chr1	174494026	174494221
hCONDEL_602	chr1	153094467	153094667	chr1	174606681	174606879
hCONDEL_603	chr1	153430190	153430390	chr1	174938212	174938411
hCONDEL_604	chr1	153449880	153450080	chr1	174957943	174958142
hCONDEL_605	chr1	153456762	153456962	chr1	174964822	174965020
hCONDEL_606	chr1	153461114	153461314	chr1	174969166	174969363
hCONDEL_607	chr1	153485293	153485493	chr1	174990216	174990412
hCONDEL_608	chr1	153821297	153821497	chr1	175321569	175321768
hCONDEL_609	chr1	154160274	154160474	chr1	175658640	175658838
hCONDEL_610	chr1	154342372	154342572	chr1	175839135	175839334
hCONDEL_611	chr1	154450632	154450832	chr1	175944813	175945010
hCONDEL_612	chr1	154786435	154786635	chr1	176277408	176277607
hCONDEL_613	chr1	154897329	154897529	chr1	176384798	176384995
hCONDEL_614	chr1	154898383	154898583	chr1	176385848	176386047
hCONDEL_615	chr1	154944597	154944797	chr1	176434832	176435031
hCONDEL_616	chr1	154952506	154952706	chr1	176442752	176442951
hCONDEL_617	chr1	155150008	155150208	chr1	176635742	176635941
hCONDEL_618	chr1	155386804	155387004	chr1	176866240	176866436
hCONDEL_619	chr1	155545829	155546029	chr1	177022636	177022835
hCONDEL_620	chr1	155610685	155610885	chr1	177087578	177087777
hCONDEL_621	chr1	155615082	155615282	chr1	177091975	177092174
hCONDEL_622	chr1	155652356	155652556	chr1	177125022	177125220
hCONDEL_623	chr1	156004212	156004412	chr1	177473712	177473908
hCONDEL_624	chr1	156235314	156235514	chr1	177707887	177708086
hCONDEL_625	chr1	156692733	156692933	chr1	178170404	178170602
hCONDEL_626	chr1	156714827	156715027	chr1	178192461	178192657
hCONDEL_627	chr1	156890475	156890675	chr1	178374966	178375162
hCONDEL_628	chr1	156990298	156990498	chr1	178473154	178473343
hCONDEL_629	chr1	157379189	157379389	chr1	178871075	178871272
hCONDEL_630	chr1	157694202	157694402	chr1	179187413	179187612
hCONDEL_631	chr1	158198723	158198923	chr1	179691124	179691322
hCONDEL_632	chr1	158616165	158616365	chr1	180103623	180103822
hCONDEL_633	chr1	159116778	159116978	chr1	180599214	180599410
hCONDEL_634	chr1	159617992	159618192	chr1	181093068	181093267
hCONDEL_635	chr1	160316120	160316320	chr1	181773860	181774058
hCONDEL_636	chr1	160473784	160473984	chr1	181929912	181930111
hCONDEL_637	chr1	160704687	160704887	chr1	182156725	182156924
hCONDEL_638	chr1	161852646	161852846	chr1	183270769	183270968
hCONDEL_639	chr1	162232927	162233127	chr1	183637625	183637824
hCONDEL_640	chr1	162310164	162310364	chr1	183714105	183714304
hCONDEL_641	chr1	162478434	162478634	chr1	183881318	183881517
hCONDEL_642	chr1	162647783	162647983	chr1	184045697	184045892
hCONDEL_643	chr1	163116275	163116475	chr1	184507795	184507993
hCONDEL_644	chr1	163315065	163315265	chr1	184701503	184701683
hCONDEL_645	chr1	163513674	163513874	chr1	184901134	184901330
hCONDEL_646	chr1	164436412	164436612	chr1	185810816	185811015
hCONDEL_647	chr1	164934186	164934386	chr1	186308580	186308777
hCONDEL_648	chr1	165036873	165037073	chr1	186412260	186412457
hCONDEL_649	chr1	165045607	165045807	chr1	186421216	186421414
hCONDEL_650	chr1	165158989	165159189	chr1	186535945	186536144
hCONDEL_651	chr1	165329596	165329796	chr1	186706401	186706600
hCONDEL_652	chr1	165593132	165593332	chr1	186967995	186968194
hCONDEL_653	chr1	165656920	165657120	chr1	187044338	187044537
hCONDEL_654	chr1	165823013	165823213	chr1	187208985	187209182
hCONDEL_655	chr1	165889543	165889743	chr1	187277431	187277630
hCONDEL_656	chr1	165896670	165896870	chr1	187284565	187284763
hCONDEL_657	chr1	165920378	165920578	chr1	187307785	187307983
hCONDEL_658	chr1	166021946	166022146	chr1	187414675	187414863
hCONDEL_659	chr1	166907967	166908167	chr1	188296265	188296464
hCONDEL_660	chr1	167109241	167109441	chr1	188495177	188495375
hCONDEL_661	chr1	167280042	167280242	chr1	188660740	188660939
hCONDEL_662	chr1	167625040	167625240	chr1	189003706	189003903
hCONDEL_663	chr1	168110547	168110747	chr1	189477143	189477338
hCONDEL_664	chr1	168236957	168237157	chr1	189610386	189610565
hCONDEL_665	chr1	168530436	168530636	chr1	189911753	189911949
hCONDEL_666	chr1	168733671	168733871	chr1	190129284	190129482
hCONDEL_667	chr1	168733787	168733987	chr1	190129398	190129596
hCONDEL_668	chr1	169079620	169079820	chr1	190464797	190464993
hCONDEL_669	chr1	169089689	169089889	chr1	190474842	190475041
hCONDEL_670	chr1	169154896	169155096	chr1	190539351	190539549
hCONDEL_671	chr1	169393501	169393701	chr1	190778192	190778387
hCONDEL_672	chr1	169735284	169735484	chr1	191117966	191118165
hCONDEL_673	chr1	169934765	169934965	chr1	191311814	191312013
hCONDEL_674	chr1	170443676	170443876	chr1	191811484	191811683
hCONDEL_675	chr1	170590958	170591158	chr1	191959964	191960160
hCONDEL_676	chr1	171240568	171240768	chr1	192605094	192605293
hCONDEL_677	chr1	171318445	171318645	chr1	192682144	192682343
hCONDEL_678	chr1	171499492	171499692	chr1	192862053	192862251
hCONDEL_679	chr1	171574220	171574420	chr1	192939928	192940127
hCONDEL_680	chr1	171586343	171586543	chr1	192952076	192952275
hCONDEL_681	chr1	171649318	171649518	chr1	193014268	193014467
hCONDEL_682	chr1	171722170	171722370	chr1	193087170	193087366
hCONDEL_683	chr1	171730011	171730211	chr1	193095020	193095210
hCONDEL_684	chr1	171840396	171840596	chr1	193205247	193205445
hCONDEL_685	chr1	171946103	171946303	chr1	193310936	193311135
hCONDEL_686	chr1	171992172	171992372	chr1	193356976	193357171
hCONDEL_687	chr1	171998588	171998788	chr1	193363364	193363563
hCONDEL_688	chr1	172124133	172124333	chr1	193486556	193486752
hCONDEL_689	chr1	172201588	172201788	chr1	193559349	193559548
hCONDEL_690	chr1	172475826	172476026	chr1	193834200	193834396
hCONDEL_691	chr1	172775850	172776050	chr1	194119014	194119210
hCONDEL_692	chr1	173232367	173232567	chr1	194564922	194565119
hCONDEL_693	chr1	173914366	173914566	chr1	195235296	195235495
hCONDEL_694	chr1	174582930	174583130	chr1	195847606	195847803
hCONDEL_695	chr1	174742080	174742280	chr1	196005575	196005774
hCONDEL_696	chr1	174800839	174801039	chr1	196063283	196063481
hCONDEL_697	chr1	176018597	176018797	chr1	197319700	197319899
hCONDEL_698	chr1	176142788	176142988	chr1	197438069	197438268
hCONDEL_699	chr1	176212663	176212863	chr1	197506108	197506305
hCONDEL_700	chr1	176639343	176639543	chr1	197932197	197932393
hCONDEL_701	chr1	176821809	176822009	chr1	198115471	198115667
hCONDEL_702	chr1	176996941	176997141	chr1	198291025	198291224
hCONDEL_703	chr1	177661228	177661428	chr1	198936626	198936822
hCONDEL_704	chr1	177715857	177716057	chr1	198989378	198989576
hCONDEL_705	chr1	177722824	177723024	chr1	198996660	198996856
hCONDEL_706	chr1	177886807	177887007	chr1	199156276	199156474
hCONDEL_707	chr1	178034957	178035157	chr1	199300428	199300627
hCONDEL_708	chr1	178047211	178047411	chr1	199312706	199312905
hCONDEL_709	chr1	178240379	178240579	chr1	199507415	199507614
hCONDEL_710	chr1	178301035	178301235	chr1	199572283	199572482
hCONDEL_711	chr1	178779144	178779344	chr1	200046955	200047154
hCONDEL_712	chr1	178812018	178812218	chr1	200079667	200079866
hCONDEL_713	chr1	179156699	179156899	chr1	200417234	200417431
hCONDEL_714	chr1	179208615	179208815	chr1	200468921	200469117
hCONDEL_715	chr1	180243172	180243372	chr1	201476795	201476994
hCONDEL_716	chr1	180477008	180477208	chr1	201706709	201706908
hCONDEL_717	chr1	180953768	180953968	chr1	202171938	202172137
hCONDEL_718	chr1	181817809	181818009	chr1	203018111	203018310
hCONDEL_719	chr1	182114490	182114690	chr1	203307488	203307687
hCONDEL_720	chr1	182887339	182887539	chr1	204056588	204056787
hCONDEL_721	chr1	183162008	183162208	chr1	204327545	204327744
hCONDEL_722	chr1	184281103	184281303	chr1	205423753	205423946
hCONDEL_723	chr1	184494873	184495073	chr1	205631936	205632135
hCONDEL_724	chr1	185868127	185868327	chr1	206768323	206768522
hCONDEL_725	chr1	186074189	186074389	chr1	206972787	206972986
hCONDEL_726	chr1	186132052	186132252	chr1	207030674	207030872
hCONDEL_727	chr1	186146750	186146950	chr1	207045184	207045381
hCONDEL_728	chr1	186149024	186149224	chr1	207047453	207047650
hCONDEL_729	chr1	187231505	187231705	chr1	208143660	208143857
hCONDEL_730	chr1	187424218	187424418	chr1	208334654	208334852
hCONDEL_731	chr1	187545569	187545769	chr1	208455519	208455718
hCONDEL_732	chr1	187863932	187864132	chr1	208768161	208768357
hCONDEL_733	chr1	187947400	187947600	chr1	208851659	208851858
hCONDEL_734	chr1	188126160	188126360	chr1	209030517	209030716
hCONDEL_735	chr1	188156325	188156525	chr1	209060720	209060919
hCONDEL_736	chr1	188203900	188204100	chr1	209106807	209107006
hCONDEL_737	chr1	188210521	188210721	chr1	209113421	209113615
hCONDEL_738	chr1	188245674	188245874	chr1	209149848	209150045
hCONDEL_739	chr1	188251405	188251605	chr1	209155563	209155760
hCONDEL_740	chr1	188265208	188265408	chr1	209169384	209169583
hCONDEL_741	chr1	188608384	188608584	chr1	209513128	209513326
hCONDEL_742	chr1	189875055	189875255	chr1	210788943	210789140
hCONDEL_743	chr1	190371073	190371273	chr1	211265120	211265318
hCONDEL_744	chr1	190420593	190420793	chr1	211314104	211314299
hCONDEL_745	chr1	190764794	190764994	chr1	211648604	211648803
hCONDEL_746	chr1	191133244	191133444	chr1	212011361	212011546
hCONDEL_747	chr1	191242713	191242913	chr1	212122102	212122301
hCONDEL_748	chr1	191865149	191865349	chr1	212738602	212738800
hCONDEL_749	chr1	191878985	191879185	chr1	212752437	212752634
hCONDEL_750	chr1	191928064	191928264	chr1	212800715	212800914
hCONDEL_751	chr1	192209246	192209446	chr1	213077593	213077791
hCONDEL_752	chr1	192285570	192285770	chr1	213159680	213159878
hCONDEL_753	chr1	192301953	192302153	chr1	213176059	213176258
hCONDEL_754	chr1	192346642	192346842	chr1	213220181	213220379
hCONDEL_755	chr1	192359466	192359666	chr1	213233024	213233222
hCONDEL_756	chr1	192399751	192399951	chr1	213273070	213273266
